Timestamp,GPS,IMU,DETECTION,INTERNET,IMU_speed,IMU_Temperature,CPU_Temp_Center
2025-05-13T19:37:42.709460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.79498100835014,43.4
2025-05-13T19:37:44.009460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.77669643160815,43.4
2025-05-13T19:37:45.309460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.77978255607105,43.4
2025-05-13T19:37:46.609460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.74632648073775,43.4
2025-05-13T19:37:47.909460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.80582677323962,43.4
2025-05-13T19:37:49.209460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.80365591096716,43.4
2025-05-13T19:37:50.509460+08:00,WORKING,WORKING,WORKING,DOWN,0.0,14.82579407100928,43.4
2025-05-13T19:37:51.809460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.77953999697477,43.4
2025-05-13T19:37:53.109460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.81994715474508,43.4
2025-05-13T19:37:54.409460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.80290164091734,43.4
2025-05-13T19:37:55.709460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.75809339879901,43.4
2025-05-13T19:37:57.009460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.76176824975722,43.4
2025-05-13T19:37:58.309460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.73138612157196,43.4
2025-05-13T19:37:59.609460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.79506766910209,43.4
2025-05-13T19:38:00.909460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.75734963422753,43.4
2025-05-13T19:38:02.209460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.77677306780272,43.4
2025-05-13T19:38:03.509460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.77089684573112,43.4
2025-05-13T19:38:04.809460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.76299037870434,43.4
2025-05-13T19:38:06.109460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.75400852495395,43.4
2025-05-13T19:38:07.409460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.82164542179776,43.4
2025-05-13T19:38:08.709460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.81232809361748,43.4
2025-05-13T19:38:10.009460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.78020651563256,43.4
2025-05-13T19:38:11.309460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.77659549874415,43.4
2025-05-13T19:38:12.609460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.81112579793301,43.4
2025-05-13T19:38:13.909460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.75254352086848,43.4
2025-05-13T19:38:15.209460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.82347111220243,43.4
2025-05-13T19:38:16.509460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.77092917070739,43.4
2025-05-13T19:38:17.809460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.80365148165537,43.4
2025-05-13T19:38:19.109460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.82395482997841,43.4
2025-05-13T19:38:20.409460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.82231218421375,43.4
2025-05-13T19:38:21.709460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.79498362640460,43.4
2025-05-13T19:38:23.009460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.78086607433728,43.4
2025-05-13T19:38:24.309460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.77102583478801,43.4
2025-05-13T19:38:25.609460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.81786681537905,43.4
2025-05-13T19:38:26.909460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.76264936312665,43.4
2025-05-13T19:38:28.209460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.77260544342498,43.4
2025-05-13T19:38:29.509460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.73398725230096,43.4
2025-05-13T19:38:30.809460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.78379985686142,43.4
2025-05-13T19:38:32.109460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.80707794306744,43.4
2025-05-13T19:38:33.409460+08:00,WORKING,DOWN,WORKING,WORKING,0.0,14.77923336263192,43.4
2025-05-13T19:38:34.709460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.74039450273733,43.4
2025-05-13T19:38:36.009460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.73409783096721,43.4
2025-05-13T19:38:37.309460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.77762461716065,43.4
2025-05-13T19:38:38.609460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.82506810974503,43.4
2025-05-13T19:38:39.909460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.80270405670762,43.4
2025-05-13T19:38:41.209460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.78453708991981,43.4
2025-05-13T19:38:42.509460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.77303844958478,43.4
2025-05-13T19:38:43.809460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.74878545512095,43.4
2025-05-13T19:38:45.109460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.82143429548749,43.4
2025-05-13T19:38:46.409460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.78199183673662,43.4
2025-05-13T19:38:47.709460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.81142378196014,43.4
2025-05-13T19:38:49.009460+08:00,WORKING,WORKING,DOWN,WORKING,0.0,14.77272128366961,43.4
2025-05-13T19:38:50.309460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.81869311557030,43.4
2025-05-13T19:38:51.609460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.75748038104784,43.4
2025-05-13T19:38:52.909460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.76959914802359,43.4
2025-05-13T19:38:54.209460+08:00,WORKING,WORKING,DOWN,WORKING,0.0,14.74851848706019,43.4
2025-05-13T19:38:55.509460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.80002516647436,43.4
2025-05-13T19:38:56.809460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.78915008978732,43.4
2025-05-13T19:38:58.109460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.75415707538961,43.4
2025-05-13T19:38:59.409460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.80496170803095,43.4
2025-05-13T19:39:00.709460+08:00,WORKING,DOWN,WORKING,WORKING,0.0,14.78439327748321,43.4
2025-05-13T19:39:02.009460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.76197861127531,43.4
2025-05-13T19:39:03.309460+08:00,WORKING,WORKING,DOWN,WORKING,0.0,14.81534861987530,43.4
2025-05-13T19:39:04.609460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.76288043037874,43.4
2025-05-13T19:39:05.909460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.81674839708485,43.4
2025-05-13T19:39:07.209460+08:00,WORKING,WORKING,WORKING,DOWN,0.0,14.82372769778726,43.4
2025-05-13T19:39:08.509460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.80333665362233,43.4
2025-05-13T19:39:09.809460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.79752194075881,43.4
2025-05-13T19:39:11.109460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.78319327033221,43.4
2025-05-13T19:39:12.409460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.78878492104132,43.4
2025-05-13T19:39:13.709460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.75564410711114,43.4
2025-05-13T19:39:15.009460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.79075757294855,43.4
2025-05-13T19:39:16.309460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.82341416882063,43.4
2025-05-13T19:39:17.609460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.81900831051874,43.4
2025-05-13T19:39:18.909460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.78841008338055,43.4
2025-05-13T19:39:20.209460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.74248849664546,43.4
2025-05-13T19:39:21.509460+08:00,WORKING,DOWN,WORKING,WORKING,0.0,14.74331694665601,43.4
2025-05-13T19:39:22.809460+08:00,DOWN,WORKING,WORKING,WORKING,0.0,14.82234194012479,43.4
2025-05-13T19:39:24.109460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.78022373839699,43.4
2025-05-13T19:39:25.409460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.79118343546042,43.4
2025-05-13T19:39:26.709460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.79739472598170,43.4
2025-05-13T19:39:28.009460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.79878987333994,43.4
2025-05-13T19:39:29.309460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.74048885537533,43.4
2025-05-13T19:39:30.609460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.73471747329314,43.4
2025-05-13T19:39:31.909460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.80660936155240,43.4
2025-05-13T19:39:33.209460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.80422182473896,43.4
2025-05-13T19:39:34.509460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.80340485288848,43.4
2025-05-13T19:39:35.809460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.75732235073355,43.4
2025-05-13T19:39:37.109460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.73430562154334,43.4
2025-05-13T19:39:38.409460+08:00,DOWN,WORKING,WORKING,WORKING,0.0,14.77985433098735,43.4
2025-05-13T19:39:39.709460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.82527119096727,43.4
2025-05-13T19:39:41.009460+08:00,WORKING,WORKING,DOWN,WORKING,0.0,14.82326564269539,43.4
2025-05-13T19:39:42.309460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.74782720142284,43.4
2025-05-13T19:39:43.609460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.75691882393736,43.4
2025-05-13T19:39:44.909460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.75506820290685,43.4
2025-05-13T19:39:46.209460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.76456434279361,43.4
2025-05-13T19:39:47.509460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.81135889593131,43.4
2025-05-13T19:39:48.809460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.76404741390493,43.4
2025-05-13T19:39:50.109460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.73621952815463,43.4
2025-05-13T19:39:51.409460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.73892157393672,43.4
2025-05-13T19:39:52.709460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.73571699829305,43.4
2025-05-13T19:39:54.009460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.73926028391093,43.4
2025-05-13T19:39:55.309460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.82833955297605,43.4
2025-05-13T19:39:56.609460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.79867059289573,43.4
2025-05-13T19:39:57.909460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.74791934834964,43.4
2025-05-13T19:39:59.209460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.73255461829059,43.4
2025-05-13T19:40:00.509460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.73009823795334,43.4
2025-05-13T19:40:01.809460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.76924008375469,43.4
2025-05-13T19:40:03.109460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.74867006334115,43.4
2025-05-13T19:40:04.409460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.76051634609813,43.4
2025-05-13T19:40:05.709460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.82557390017515,43.4
2025-05-13T19:40:07.009460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.78530539225642,43.4
2025-05-13T19:40:08.309460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.80915451378065,43.4
2025-05-13T19:40:09.609460+08:00,DOWN,WORKING,WORKING,WORKING,0.0,14.74292766793524,43.4
2025-05-13T19:40:10.909460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.82994095901401,43.4
2025-05-13T19:40:12.209460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.77669528342356,43.4
2025-05-13T19:40:13.509460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.82969419520333,43.4
2025-05-13T19:40:14.809460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.79306746825483,43.4
2025-05-13T19:40:16.109460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.73528242948078,43.4
2025-05-13T19:40:17.409460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.79106423611487,43.4
2025-05-13T19:40:18.709460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.74276390502181,43.4
2025-05-13T19:40:20.009460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.75204427191605,43.4
2025-05-13T19:40:21.309460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.74246701912540,43.4
2025-05-13T19:40:22.609460+08:00,WORKING,DOWN,WORKING,WORKING,0.0,14.81068257374890,43.4
2025-05-13T19:40:23.909460+08:00,WORKING,WORKING,DOWN,WORKING,0.0,14.74933799201928,43.4
2025-05-13T19:40:25.209460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.79788500859858,43.4
2025-05-13T19:40:26.509460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.76564822969096,43.4
2025-05-13T19:40:27.809460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.75853694540411,43.4
2025-05-13T19:40:29.109460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.74041290023245,43.4
2025-05-13T19:40:30.409460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.73856803570143,43.4
2025-05-13T19:40:31.709460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.77719977308042,43.4
2025-05-13T19:40:33.009460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.73070663587337,43.4
2025-05-13T19:40:34.309460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.82212050355028,43.4
2025-05-13T19:40:35.609460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.82632689706807,43.4
2025-05-13T19:40:36.909460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.75972639657002,43.4
2025-05-13T19:40:38.209460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.77337779041942,43.4
2025-05-13T19:40:39.509460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.74932639142435,43.4
2025-05-13T19:40:40.809460+08:00,WORKING,DOWN,WORKING,WORKING,0.0,14.73157780079635,43.4
2025-05-13T19:40:42.109460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.74249763804735,43.4
2025-05-13T19:40:43.409460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.73961964439964,43.4
2025-05-13T19:40:44.709460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.73081503097081,43.4
2025-05-13T19:40:46.009460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.82645016940438,43.4
2025-05-13T19:40:47.309460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.82773470497285,43.4
2025-05-13T19:40:48.609460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.80008008872333,43.4
2025-05-13T19:40:49.909460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.82860317947055,43.4
2025-05-13T19:40:51.209460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.74369815159995,43.4
2025-05-13T19:40:52.509460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.80313334340636,43.4
2025-05-13T19:40:53.809460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.78185493350268,43.4
2025-05-13T19:40:55.109460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.76695789668593,43.4
2025-05-13T19:40:56.409460+08:00,WORKING,WORKING,DOWN,WORKING,0.0,14.76703867098803,43.4
2025-05-13T19:40:57.709460+08:00,DOWN,WORKING,WORKING,WORKING,0.0,14.80634730908158,43.4
2025-05-13T19:40:59.009460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.77755273771904,43.4
2025-05-13T19:41:00.309460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.82909969031491,43.4
2025-05-13T19:41:01.609460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.82629323304772,43.4
2025-05-13T19:41:02.909460+08:00,DOWN,WORKING,WORKING,WORKING,0.0,14.77360045120126,43.4
2025-05-13T19:41:04.209460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.76843883333192,43.4
2025-05-13T19:41:05.509460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.74407587101554,43.4
2025-05-13T19:41:06.809460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.79191823460646,43.4
2025-05-13T19:41:08.109460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.79287082991400,43.4
2025-05-13T19:41:09.409460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.76732392030807,43.4
2025-05-13T19:41:10.709460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.79525792586536,43.4
2025-05-13T19:41:12.009460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.74514711283020,43.4
2025-05-13T19:41:13.309460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.73656315393162,43.4
2025-05-13T19:41:14.609460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.81601898182663,43.4
2025-05-13T19:41:15.909460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.76179128204827,43.4
2025-05-13T19:41:17.209460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.77151661497974,43.4
2025-05-13T19:41:18.509460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.78356428357324,43.4
2025-05-13T19:41:19.809460+08:00,WORKING,WORKING,DOWN,WORKING,0.0,14.78450700314934,43.4
2025-05-13T19:41:21.109460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.78015541983837,43.4
2025-05-13T19:41:22.409460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.75870093980167,43.4
2025-05-13T19:41:23.709460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.74478477760964,43.4
2025-05-13T19:41:25.009460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.74765172729317,43.4
2025-05-13T19:41:26.309460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.81967452799587,43.4
2025-05-13T19:41:27.609460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.77837338016227,43.4
2025-05-13T19:41:28.909460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.80511152921507,43.4
2025-05-13T19:41:30.209460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.79615874592935,43.4
2025-05-13T19:41:31.509460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.82150678159325,43.4
2025-05-13T19:41:32.809460+08:00,WORKING,DOWN,WORKING,WORKING,0.0,14.82054047139586,43.4
2025-05-13T19:41:34.109460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.74088985307952,43.4
2025-05-13T19:41:35.409460+08:00,DOWN,WORKING,WORKING,WORKING,0.0,14.78875075837627,43.4
2025-05-13T19:41:36.709460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.82849481433485,43.4
2025-05-13T19:41:38.009460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.73005852623116,43.4
2025-05-13T19:41:39.309460+08:00,WORKING,DOWN,WORKING,WORKING,0.0,14.76472125431219,43.4
2025-05-13T19:41:40.609460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.78146060873319,43.4
2025-05-13T19:41:41.909460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.73700332534440,43.4
2025-05-13T19:41:43.209460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.81058878641136,43.4
2025-05-13T19:41:44.509460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.81608254381990,43.4
2025-05-13T19:41:45.809460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.79517625075458,43.4
2025-05-13T19:41:47.109460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.80030244774898,43.4
2025-05-13T19:41:48.409460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.82462266512323,43.4
2025-05-13T19:41:49.709460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.75957569532618,43.4
2025-05-13T19:41:51.009460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.81115554298688,43.4
2025-05-13T19:41:52.309460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.82779159319474,43.4
2025-05-13T19:41:53.609460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.74522374573788,43.4
2025-05-13T19:41:54.909460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.74899297848371,43.4
2025-05-13T19:41:56.209460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.80199387212311,43.4
2025-05-13T19:41:57.509460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.77122757238460,43.4
2025-05-13T19:41:58.809460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.82598991565504,43.4
2025-05-13T19:42:00.109460+08:00,WORKING,DOWN,WORKING,WORKING,0.0,14.76238611618498,43.4
2025-05-13T19:42:01.409460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.78317798500651,43.4
2025-05-13T19:42:02.709460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.80156170020176,43.4
2025-05-13T19:42:04.009460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.82247816864031,43.4
2025-05-13T19:42:05.309460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.75710049666850,43.4
2025-05-13T19:42:06.609460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.77180919488175,43.4
2025-05-13T19:42:07.909460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.75424038412594,43.4
2025-05-13T19:42:09.209460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.79634234694128,43.5
2025-05-13T19:42:10.509460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.75126849647578,43.5
2025-05-13T19:42:11.809460+08:00,WORKING,WORKING,DOWN,WORKING,0.0,14.81697786507927,43.5
2025-05-13T19:42:13.109460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.76280373131204,43.5
2025-05-13T19:42:14.409460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.78979635186707,43.5
2025-05-13T19:42:15.709460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.82862385562881,43.5
2025-05-13T19:42:17.009460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.73856897222845,43.5
2025-05-13T19:42:18.309460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.77834187274233,43.5
2025-05-13T19:42:19.609460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.76228556723293,43.5
2025-05-13T19:42:20.909460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.82407186605175,43.5
2025-05-13T19:42:22.209460+08:00,WORKING,WORKING,WORKING,DOWN,0.0,14.73547090432710,43.5
2025-05-13T19:42:23.509460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.73858687089632,43.5
2025-05-13T19:42:24.809460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.74389800548880,43.5
2025-05-13T19:42:26.109460+08:00,WORKING,WORKING,WORKING,DOWN,0.0,14.82590724866242,43.5
2025-05-13T19:42:27.409460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.73126417864251,43.5
2025-05-13T19:42:28.709460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.77781521153862,43.5
2025-05-13T19:42:30.009460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.75936598658558,43.5
2025-05-13T19:42:31.309460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.79494233265683,43.5
2025-05-13T19:42:32.609460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.73664356555350,43.5
2025-05-13T19:42:33.909460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.76477726321046,43.5
2025-05-13T19:42:35.209460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.80688267937918,43.5
2025-05-13T19:42:36.509460+08:00,WORKING,WORKING,DOWN,WORKING,0.0,14.74416104479833,43.5
2025-05-13T19:42:37.809460+08:00,DOWN,WORKING,WORKING,WORKING,0.0,14.73274975356272,43.5
2025-05-13T19:42:39.109460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.79223616098598,43.5
2025-05-13T19:42:40.409460+08:00,WORKING,DOWN,WORKING,WORKING,0.0,14.81667710442949,43.5
2025-05-13T19:42:41.709460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.73207624772554,43.5
2025-05-13T19:42:43.009460+08:00,WORKING,WORKING,DOWN,WORKING,0.0,14.78310087659572,43.5
2025-05-13T19:42:44.309460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.82322335832625,43.5
2025-05-13T19:42:45.609460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.75997663263656,43.5
2025-05-13T19:42:46.909460+08:00,WORKING,WORKING,DOWN,WORKING,0.0,14.77268508909549,43.5
2025-05-13T19:42:48.209460+08:00,DOWN,WORKING,WORKING,WORKING,0.0,14.82855478870105,43.5
2025-05-13T19:42:49.509460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.80979835779669,43.5
2025-05-13T19:42:50.809460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.73304651011714,43.5
2025-05-13T19:42:52.109460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.73229623842432,43.5
2025-05-13T19:42:53.409460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.74059084677829,43.5
2025-05-13T19:42:54.709460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.74215890128516,43.5
2025-05-13T19:42:56.009460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.79252153131938,43.5
2025-05-13T19:42:57.309460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.82265805400909,43.5
2025-05-13T19:42:58.609460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.75919847910400,43.5
2025-05-13T19:42:59.909460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.76798287901522,43.5
2025-05-13T19:43:01.209460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.81824738608740,43.5
2025-05-13T19:43:02.509460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.77554480113589,43.5
2025-05-13T19:43:03.809460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.73816575047151,43.5
2025-05-13T19:43:05.109460+08:00,WORKING,WORKING,WORKING,WORKING,0.0,14.80369042440898,43.5
